order_id,customer_id,order_date,ship_date,ship_mode,city,region,state_name,product_key,sales,units,gross_profit,cost
US-2021-127859-CHO-MIL-31000,127859,2021-03-17,2026-09-10,Second Class,Philadelphia,Atlantic,Pennsylvania,2,19.50,6,12.66,6.84
US-2021-157070-CHO-MIL-31000,157070,2021-06-01,2026-11-27,Standard Class,Detroit,Interior,Michigan,2,16.25,5,10.55,5.70
US-2021-157070-CHO-MIL-31000,157070,2021-06-01,2026-11-27,Standard Class,Detroit,Interior,Michigan,2,13.00,4,8.44,4.56
US-2022-130995-CHO-SCR-58000,130995,2022-11-01,2028-04-28,Standard Class,New York City,Atlantic,New York,4,3.60,1,2.50,1.10
US-2022-117086-CHO-SCR-58000,117086,2022-11-08,2028-05-04,Standard Class,Burlington,Atlantic,Vermont,4,18.00,5,12.50,5.50
US-2023-109652-CHO-FUD-51000,109652,2023-04-10,2028-10-05,Standard Class,Chicago,Interior,Illinois,1,14.40,4,9.60,4.80
US-2023-142097-CHO-MIL-31000,142097,2023-10-15,2029-04-11,Standard Class,Springfield,Gulf,Virginia,2,9.75,3,6.33,3.42
US-2023-142097-CHO-MIL-31000,142097,2023-10-15,2029-04-11,Standard Class,Springfield,Gulf,Virginia,2,22.75,7,14.77,7.98
US-2023-142097-CHO-NUT-13000,142097,2023-10-15,2029-04-11,Standard Class,Springfield,Gulf,Virginia,3,20.94,6,14.94,6.00
US-2023-134425-CHO-NUT-13000,134425,2023-12-08,2029-06-03,Second Class,Saint Paul,Interior,Minnesota,3,17.45,5,12.45,5.00
US-2024-144526-CHO-NUT-13000,144526,2024-04-30,2029-10-27,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,10.47,3,7.47,3.00
US-2024-144526-CHO-FUD-51000,144526,2024-04-30,2029-10-27,Standard Class,Philadelphia,Atlantic,Pennsylvania,1,18.00,5,12.00,6.00
US-2024-104066-CHO-NUT-13000,104066,2024-12-05,2030-06-02,Standard Class,Burlington,Atlantic,Vermont,3,24.43,7,17.43,7.00
US-2021-154186-CHO-MIL-31000,154186,2021-12-13,2027-06-07,Second Class,Houston,Interior,Texas,2,3.25,1,2.11,1.14
US-2022-150441-CHO-NUT-13000,150441,2022-08-13,2028-02-07,Second Class,Richmond,Interior,Indiana,3,13.96,4,9.96,4.00
US-2022-155068-CHO-SCR-58000,155068,2022-10-23,2028-04-14,Same Day,Lakeland,Gulf,Florida,4,7.20,2,5.00,2.20
US-2022-155068-CHO-SCR-58000,155068,2022-10-23,2028-04-14,Same Day,Lakeland,Gulf,Florida,4,25.20,7,17.50,7.70
US-2022-155068-CHO-MIL-31000,155068,2022-10-23,2028-04-14,Same Day,Lakeland,Gulf,Florida,2,6.50,2,4.22,2.28
US-2022-111780-CHO-FUD-51000,111780,2022-12-25,2028-06-21,Second Class,San Diego,Pacific,California,1,10.80,3,7.20,3.60
US-2022-111780-CHO-SCR-58000,111780,2022-12-25,2028-06-21,Second Class,San Diego,Pacific,California,4,10.80,3,7.50,3.30
US-2022-111780-CHO-SCR-58000,111780,2022-12-25,2028-06-21,Second Class,San Diego,Pacific,California,4,18.00,5,12.50,5.50
US-2023-128195-CHO-TRI-54000,128195,2023-08-04,2029-01-25,First Class,Peoria,Interior,Illinois,5,18.75,5,12.25,6.50
US-2024-131695-CHO-MIL-31000,131695,2024-06-30,2029-12-27,Standard Class,New York City,Atlantic,New York,2,3.25,1,2.11,1.14
US-2024-131695-CHO-MIL-31000,131695,2024-06-30,2029-12-27,Standard Class,New York City,Atlantic,New York,2,22.75,7,14.77,7.98
US-2024-141929-CHO-NUT-13000,141929,2024-09-04,2030-03-01,Standard Class,Los Angeles,Pacific,California,3,6.98,2,4.98,2.00
US-2024-141929-CHO-MIL-31000,141929,2024-09-04,2030-03-01,Standard Class,Los Angeles,Pacific,California,2,16.25,5,10.55,5.70
US-2024-141929-CHO-SCR-58000,141929,2024-09-04,2030-03-01,Standard Class,Los Angeles,Pacific,California,4,3.60,1,2.50,1.10
US-2024-127313-CHO-SCR-58000,127313,2024-12-01,2030-05-27,First Class,Philadelphia,Atlantic,Pennsylvania,4,18.00,5,12.50,5.50
US-2024-127313-CHO-TRI-54000,127313,2024-12-01,2030-05-27,First Class,Philadelphia,Atlantic,Pennsylvania,5,11.25,3,7.35,3.90
US-2024-161480-CHO-SCR-58000,161480,2024-12-25,2030-06-21,Standard Class,New York City,Atlantic,New York,4,7.20,2,5.00,2.20
US-2021-118997-CHO-FUD-51000,118997,2021-04-08,2026-10-03,Standard Class,Decatur,Gulf,Alabama,1,28.80,8,19.20,9.60
US-2021-129091-OTH-GUM-21000,129091,2021-11-22,2027-05-20,Standard Class,Columbus,Gulf,Georgia,7,3.75,3,1.95,1.80
US-2021-129091-CHO-MIL-31000,129091,2021-11-22,2027-05-20,Standard Class,Columbus,Gulf,Georgia,2,16.25,5,10.55,5.70
US-2021-129091-CHO-MIL-31000,129091,2021-11-22,2027-05-20,Standard Class,Columbus,Gulf,Georgia,2,6.50,2,4.22,2.28
US-2021-129091-CHO-NUT-13000,129091,2021-11-22,2027-05-20,Standard Class,Columbus,Gulf,Georgia,3,10.47,3,7.47,3.00
US-2022-155453-CHO-NUT-13000,155453,2022-08-09,2028-02-04,Standard Class,Jacksonville,Gulf,Florida,3,6.98,2,4.98,2.00
US-2023-101343-CHO-SCR-58000,101343,2023-07-17,2029-01-11,Standard Class,Los Angeles,Pacific,California,4,7.20,2,5.00,2.20
US-2024-106145-CHO-SCR-58000,106145,2024-09-26,2030-03-19,Same Day,San Francisco,Pacific,California,4,10.80,3,7.50,3.30
US-2024-106145-CHO-TRI-54000,106145,2024-09-26,2030-03-19,Same Day,San Francisco,Pacific,California,5,11.25,3,7.35,3.90
US-2024-106145-CHO-TRI-54000,106145,2024-09-26,2030-03-19,Same Day,San Francisco,Pacific,California,5,11.25,3,7.35,3.90
US-2024-106145-CHO-FUD-51000,106145,2024-09-26,2030-03-19,Same Day,San Francisco,Pacific,California,1,21.60,6,14.40,7.20
US-2024-106145-CHO-TRI-54000,106145,2024-09-26,2030-03-19,Same Day,San Francisco,Pacific,California,5,22.50,6,14.70,7.80
US-2024-111745-CHO-NUT-13000,111745,2024-11-05,2030-04-29,First Class,Farmington,Pacific,New Mexico,3,3.49,1,2.49,1.00
US-2024-163629-CHO-TRI-54000,163629,2024-11-17,2030-05-14,Standard Class,Athens,Gulf,Georgia,5,3.75,1,2.45,1.30
US-2024-163629-CHO-SCR-58000,163629,2024-11-17,2030-05-14,Standard Class,Athens,Gulf,Georgia,4,18.00,5,12.50,5.50
US-2021-123064-CHO-NUT-13000,123064,2021-06-30,2026-12-23,First Class,Chicago,Interior,Illinois,3,13.96,4,9.96,4.00
US-2021-102008-CHO-MIL-31000,102008,2021-09-30,2027-03-27,Standard Class,New York City,Atlantic,New York,2,3.25,1,2.11,1.14
US-2021-134313-CHO-FUD-51000,134313,2021-11-01,2027-04-30,Standard Class,Denver,Pacific,Colorado,1,10.80,3,7.20,3.60
US-2021-134313-CHO-FUD-51000,134313,2021-11-01,2027-04-30,Standard Class,Denver,Pacific,Colorado,1,14.40,4,9.60,4.80
US-2022-130792-CHO-MIL-31000,130792,2022-04-28,2027-10-26,Standard Class,Houston,Interior,Texas,2,9.75,3,6.33,3.42
US-2022-130792-CHO-MIL-31000,130792,2022-04-28,2027-10-26,Standard Class,Houston,Interior,Texas,2,13.00,4,8.44,4.56
US-2022-130792-CHO-FUD-51000,130792,2022-04-28,2027-10-26,Standard Class,Houston,Interior,Texas,1,10.80,3,7.20,3.60
US-2022-122784-CHO-TRI-54000,122784,2022-07-20,2028-01-17,Standard Class,Highland Park,Interior,Illinois,5,18.75,5,12.25,6.50
US-2022-122784-CHO-TRI-54000,122784,2022-07-20,2028-01-17,Standard Class,Highland Park,Interior,Illinois,5,15.00,4,9.80,5.20
US-2022-122784-CHO-MIL-31000,122784,2022-07-20,2028-01-17,Standard Class,Highland Park,Interior,Illinois,2,16.25,5,10.55,5.70
US-2022-122784-CHO-MIL-31000,122784,2022-07-20,2028-01-17,Standard Class,Highland Park,Interior,Illinois,2,6.50,2,4.22,2.28
US-2022-149909-CHO-NUT-13000,149909,2022-11-13,2028-05-09,Standard Class,Columbus,Interior,Indiana,3,24.43,7,17.43,7.00
US-2022-149909-CHO-FUD-51000,149909,2022-11-13,2028-05-09,Standard Class,Columbus,Interior,Indiana,1,7.20,2,4.80,2.40
US-2022-149909-CHO-NUT-13000,149909,2022-11-13,2028-05-09,Standard Class,Columbus,Interior,Indiana,3,10.47,3,7.47,3.00
US-2023-149979-CHO-MIL-31000,149979,2023-09-23,2029-03-20,Second Class,Columbus,Gulf,Georgia,2,9.75,3,6.33,3.42
US-2023-149979-CHO-MIL-31000,149979,2023-09-23,2029-03-20,Second Class,Columbus,Gulf,Georgia,2,16.25,5,10.55,5.70
US-2024-112809-CHO-MIL-31000,112809,2024-08-18,2030-02-12,Standard Class,Dallas,Interior,Texas,2,16.25,5,10.55,5.70
US-2024-112809-CHO-FUD-51000,112809,2024-08-18,2030-02-12,Standard Class,Dallas,Interior,Texas,1,14.40,4,9.60,4.80
US-2024-112809-CHO-MIL-31000,112809,2024-08-18,2030-02-12,Standard Class,Dallas,Interior,Texas,2,9.75,3,6.33,3.42
US-2024-140585-CHO-FUD-51000,140585,2024-12-18,2030-06-15,Second Class,Encinitas,Pacific,California,1,3.60,1,2.40,1.20
US-2024-140585-CHO-FUD-51000,140585,2024-12-18,2030-06-15,Second Class,Encinitas,Pacific,California,1,7.20,2,4.80,2.40
US-2024-140585-CHO-FUD-51000,140585,2024-12-18,2030-06-15,Second Class,Encinitas,Pacific,California,1,7.20,2,4.80,2.40
US-2021-169775-CHO-TRI-54000,169775,2021-08-29,2027-02-23,Second Class,Miami,Gulf,Florida,5,11.25,3,7.35,3.90
US-2021-169775-CHO-SCR-58000,169775,2021-08-29,2027-02-23,Second Class,Miami,Gulf,Florida,4,14.40,4,10.00,4.40
US-2021-169775-CHO-SCR-58000,169775,2021-08-29,2027-02-23,Second Class,Miami,Gulf,Florida,4,7.20,2,5.00,2.20
US-2022-126445-CHO-TRI-54000,126445,2022-08-27,2028-02-21,Standard Class,Murrieta,Pacific,California,5,11.25,3,7.35,3.90
US-2022-112823-CHO-SCR-58000,112823,2022-12-10,2028-06-07,Standard Class,Cleveland,Atlantic,Ohio,4,7.20,2,5.00,2.20
US-2024-146346-CHO-NUT-13000,146346,2024-06-17,2029-12-11,First Class,Commerce City,Pacific,Colorado,3,10.47,3,7.47,3.00
US-2024-152583-CHO-NUT-13000,152583,2024-10-30,2030-04-22,Same Day,Dallas,Interior,Texas,3,6.98,2,4.98,2.00
US-2024-152583-CHO-TRI-54000,152583,2024-10-30,2030-04-22,Same Day,Dallas,Interior,Texas,5,7.50,2,4.90,2.60
US-2024-152583-CHO-SCR-58000,152583,2024-10-30,2030-04-22,Same Day,Dallas,Interior,Texas,4,21.60,6,15.00,6.60
US-2021-159835-CHO-MIL-31000,159835,2021-11-17,2027-05-17,Standard Class,Philadelphia,Atlantic,Pennsylvania,2,16.25,5,10.55,5.70
US-2021-159835-CHO-NUT-13000,159835,2021-11-17,2027-05-17,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,6.98,2,4.98,2.00
US-2024-106068-CHO-SCR-58000,106068,2024-10-23,2030-04-20,Standard Class,Austin,Interior,Texas,4,10.80,3,7.50,3.30
US-2024-106068-CHO-FUD-51000,106068,2024-10-23,2030-04-20,Standard Class,Austin,Interior,Texas,1,14.40,4,9.60,4.80
US-2024-106068-CHO-SCR-58000,106068,2024-10-23,2030-04-20,Standard Class,Austin,Interior,Texas,4,3.60,1,2.50,1.10
US-2024-106068-CHO-NUT-13000,106068,2024-10-23,2030-04-20,Standard Class,Austin,Interior,Texas,3,3.49,1,2.49,1.00
US-2023-166674-CHO-TRI-54000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,5,11.25,3,7.35,3.90
US-2023-166674-CHO-SCR-58000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,4,21.60,6,15.00,6.60
US-2023-166674-CHO-NUT-13000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,3,10.47,3,7.47,3.00
US-2023-166674-CHO-TRI-54000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,5,11.25,3,7.35,3.90
US-2023-166674-CHO-TRI-54000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,5,11.25,3,7.35,3.90
US-2023-166674-CHO-TRI-54000,166674,2023-04-01,2028-09-23,Second Class,Auburn,Atlantic,New York,5,15.00,4,9.80,5.20
US-2023-156573-CHO-SCR-58000,156573,2023-05-29,2028-11-22,Standard Class,Nashville,Gulf,Tennessee,4,10.80,3,7.50,3.30
US-2023-156573-CHO-MIL-31000,156573,2023-05-29,2028-11-22,Standard Class,Nashville,Gulf,Tennessee,2,6.50,2,4.22,2.28
US-2023-156573-CHO-MIL-31000,156573,2023-05-29,2028-11-22,Standard Class,Nashville,Gulf,Tennessee,2,9.75,3,6.33,3.42
US-2023-109953-CHO-NUT-13000,109953,2023-07-14,2029-01-07,Standard Class,San Francisco,Pacific,California,3,13.96,4,9.96,4.00
US-2023-109953-CHO-MIL-31000,109953,2023-07-14,2029-01-07,Standard Class,San Francisco,Pacific,California,2,22.75,7,14.77,7.98
US-2023-109953-CHO-MIL-31000,109953,2023-07-14,2029-01-07,Standard Class,San Francisco,Pacific,California,2,9.75,3,6.33,3.42
US-2024-140151-CHO-MIL-31000,140151,2024-03-23,2029-09-15,First Class,Seattle,Pacific,Washington,2,9.75,3,6.33,3.42
US-2024-140151-CHO-MIL-31000,140151,2024-03-23,2029-09-15,First Class,Seattle,Pacific,Washington,2,6.50,2,4.22,2.28
US-2024-140151-CHO-NUT-13000,140151,2024-03-23,2029-09-15,First Class,Seattle,Pacific,Washington,3,13.96,4,9.96,4.00
US-2024-169810-CHO-SCR-58000,169810,2024-07-25,2030-01-21,Standard Class,Sioux Falls,Interior,South Dakota,4,25.20,7,17.50,7.70
US-2024-162572-CHO-SCR-58000,162572,2024-09-25,2030-03-20,Second Class,Cincinnati,Atlantic,Ohio,4,21.60,6,15.00,6.60
US-2024-162572-CHO-SCR-58000,162572,2024-09-25,2030-03-20,Second Class,Cincinnati,Atlantic,Ohio,4,18.00,5,12.50,5.50
US-2021-103338-CHO-SCR-58000,103338,2021-03-11,2026-09-05,Standard Class,Roseville,Pacific,California,4,10.80,3,7.50,3.30
US-2021-105137-CHO-TRI-54000,105137,2021-10-10,2027-04-02,Same Day,Columbus,Atlantic,Ohio,5,7.50,2,4.90,2.60
US-2021-105137-CHO-MIL-31000,105137,2021-10-10,2027-04-02,Same Day,Columbus,Atlantic,Ohio,2,6.50,2,4.22,2.28
US-2021-167360-CHO-MIL-31000,167360,2021-11-24,2027-05-22,Second Class,Saint Louis,Interior,Missouri,2,22.75,7,14.77,7.98
US-2021-144078-CHO-SCR-58000,144078,2021-11-25,2027-05-22,Standard Class,Los Angeles,Pacific,California,4,14.40,4,10.00,4.40
US-2021-144078-CHO-SCR-58000,144078,2021-11-25,2027-05-22,Standard Class,Los Angeles,Pacific,California,4,10.80,3,7.50,3.30
US-2021-144078-CHO-MIL-31000,144078,2021-11-25,2027-05-22,Standard Class,Los Angeles,Pacific,California,2,16.25,5,10.55,5.70
US-2022-103996-CHO-FUD-51000,103996,2022-03-29,2027-09-21,Second Class,San Diego,Pacific,California,1,10.80,3,7.20,3.60
US-2022-103996-CHO-NUT-13000,103996,2022-03-29,2027-09-21,Second Class,San Diego,Pacific,California,3,10.47,3,7.47,3.00
US-2022-103996-CHO-FUD-51000,103996,2022-03-29,2027-09-21,Second Class,San Diego,Pacific,California,1,21.60,6,14.40,7.20
US-2022-103996-CHO-MIL-31000,103996,2022-03-29,2027-09-21,Second Class,San Diego,Pacific,California,2,9.75,3,6.33,3.42
US-2022-120397-CHO-FUD-51000,120397,2022-07-02,2027-12-23,Same Day,Houston,Interior,Texas,1,14.40,4,9.60,4.80
US-2024-146458-CHO-NUT-13000,146458,2024-11-19,2030-05-15,Second Class,Springfield,Gulf,Virginia,3,24.43,7,17.43,7.00
US-2024-153871-CHO-MIL-31000,153871,2024-12-11,2030-06-09,Standard Class,Plainfield,Atlantic,New Jersey,2,22.75,7,14.77,7.98
US-2024-153871-CHO-NUT-13000,153871,2024-12-11,2030-06-09,Standard Class,Plainfield,Atlantic,New Jersey,3,17.45,5,12.45,5.00
US-2024-153871-CHO-NUT-13000,153871,2024-12-11,2030-06-09,Standard Class,Plainfield,Atlantic,New Jersey,3,6.98,2,4.98,2.00
US-2021-152618-OTH-GUM-21000,152618,2021-03-14,2026-09-07,First Class,Chicago,Interior,Illinois,7,2.50,2,1.30,1.20
US-2021-152618-OTH-FIZ-56000,152618,2021-03-14,2026-09-07,First Class,Chicago,Interior,Illinois,6,7.50,2,4.50,3.00
US-2021-117765-CHO-TRI-54000,117765,2021-09-07,2027-03-06,Standard Class,Tulsa,Interior,Oklahoma,5,7.50,2,4.90,2.60
US-2021-117765-CHO-FUD-51000,117765,2021-09-07,2027-03-06,Standard Class,Tulsa,Interior,Oklahoma,1,18.00,5,12.00,6.00
US-2021-117765-CHO-MIL-31000,117765,2021-09-07,2027-03-06,Standard Class,Tulsa,Interior,Oklahoma,2,6.50,2,4.22,2.28
US-2021-117765-CHO-FUD-51000,117765,2021-09-07,2027-03-06,Standard Class,Tulsa,Interior,Oklahoma,1,7.20,2,4.80,2.40
US-2023-120803-CHO-MIL-31000,120803,2023-03-09,2028-09-02,Standard Class,Milford,Atlantic,Connecticut,2,16.25,5,10.55,5.70
US-2023-105662-SUG-EVE-47000,105662,2023-05-05,2028-10-29,Standard Class,Tallahassee,Gulf,Florida,10,40.00,4,32.00,8.00
US-2023-105662-CHO-NUT-13000,105662,2023-05-05,2028-10-29,Standard Class,Tallahassee,Gulf,Florida,3,10.47,3,7.47,3.00
US-2023-115917-CHO-NUT-13000,115917,2023-05-20,2028-11-14,Standard Class,Vallejo,Pacific,California,3,17.45,5,12.45,5.00
US-2023-115917-CHO-SCR-58000,115917,2023-05-20,2028-11-14,Standard Class,Vallejo,Pacific,California,4,14.40,4,10.00,4.40
US-2023-103107-CHO-MIL-31000,103107,2023-07-04,2028-12-24,Same Day,Seattle,Pacific,Washington,2,16.25,5,10.55,5.70
US-2023-103107-CHO-NUT-13000,103107,2023-07-04,2028-12-24,Same Day,Seattle,Pacific,Washington,3,10.47,3,7.47,3.00
US-2023-103107-CHO-MIL-31000,103107,2023-07-04,2028-12-24,Same Day,Seattle,Pacific,Washington,2,9.75,3,6.33,3.42
US-2023-146066-CHO-NUT-13000,146066,2023-08-21,2029-02-12,Second Class,Philadelphia,Atlantic,Pennsylvania,3,31.41,9,22.41,9.00
US-2023-158568-CHO-TRI-54000,158568,2023-08-29,2029-02-22,Standard Class,Chicago,Interior,Illinois,5,11.25,3,7.35,3.90
US-2023-158568-CHO-TRI-54000,158568,2023-08-29,2029-02-22,Standard Class,Chicago,Interior,Illinois,5,26.25,7,17.15,9.10
US-2023-158568-CHO-TRI-54000,158568,2023-08-29,2029-02-22,Standard Class,Chicago,Interior,Illinois,5,11.25,3,7.35,3.90
US-2024-105823-CHO-FUD-51000,105823,2024-06-22,2029-12-17,Standard Class,Detroit,Interior,Michigan,1,7.20,2,4.80,2.40
US-2024-104822-CHO-NUT-13000,104822,2024-10-20,2030-04-12,Same Day,New York City,Atlantic,New York,3,17.45,5,12.45,5.00
US-2024-161578-CHO-MIL-31000,161578,2024-12-16,2030-06-13,Second Class,Los Angeles,Pacific,California,2,6.50,2,4.22,2.28
US-2024-161578-CHO-FUD-51000,161578,2024-12-16,2030-06-13,Second Class,Los Angeles,Pacific,California,1,18.00,5,12.00,6.00
US-2024-137456-CHO-FUD-51000,137456,2024-12-21,2030-06-13,Same Day,Fremont,Interior,Nebraska,1,7.20,2,4.80,2.40
US-2023-167605-CHO-NUT-13000,167605,2023-04-28,2028-10-20,Second Class,Saint Charles,Interior,Illinois,3,6.98,2,4.98,2.00
US-2023-104815-CHO-NUT-13000,104815,2023-09-03,2029-02-27,Standard Class,Chicago,Interior,Illinois,3,13.96,4,9.96,4.00
US-2023-128678-CHO-TRI-54000,128678,2023-09-15,2029-03-12,Standard Class,Seattle,Pacific,Washington,5,26.25,7,17.15,9.10
US-2023-128678-CHO-SCR-58000,128678,2023-09-15,2029-03-12,Standard Class,Seattle,Pacific,Washington,4,18.00,5,12.50,5.50
US-2024-138779-CHO-TRI-54000,138779,2024-01-14,2029-07-07,First Class,Jacksonville,Gulf,North Carolina,5,3.75,1,2.45,1.30
US-2024-138779-CHO-SCR-58000,138779,2024-01-14,2029-07-07,First Class,Jacksonville,Gulf,North Carolina,4,18.00,5,12.50,5.50
US-2024-130351-CHO-FUD-51000,130351,2024-12-05,2030-05-31,First Class,Columbus,Interior,Indiana,1,10.80,3,7.20,3.60
US-2024-130351-CHO-NUT-13000,130351,2024-12-05,2030-05-31,First Class,Columbus,Interior,Indiana,3,17.45,5,12.45,5.00
US-2024-130351-CHO-FUD-51000,130351,2024-12-05,2030-05-31,First Class,Columbus,Interior,Indiana,1,10.80,3,7.20,3.60
US-2021-154837-CHO-FUD-51000,154837,2021-08-23,2027-02-17,Second Class,Los Angeles,Pacific,California,1,7.20,2,4.80,2.40
US-2021-106719-CHO-TRI-54000,106719,2021-08-24,2027-02-14,Same Day,Billings,Pacific,Montana,5,7.50,2,4.90,2.60
US-2021-125682-OTH-GUM-21000,125682,2021-11-22,2027-05-18,First Class,Atlanta,Gulf,Georgia,7,2.50,2,1.30,1.20
US-2022-153038-CHO-MIL-31000,153038,2022-12-18,2028-06-16,Standard Class,Memphis,Gulf,Tennessee,2,16.25,5,10.55,5.70
US-2022-153038-CHO-MIL-31000,153038,2022-12-18,2028-06-16,Standard Class,Memphis,Gulf,Tennessee,2,26.00,8,16.88,9.12
US-2022-153038-OTH-KAZ-38000,153038,2022-12-18,2028-06-16,Standard Class,Memphis,Gulf,Tennessee,8,26.00,8,2.00,24.00
US-2023-107615-CHO-NUT-13000,107615,2023-03-22,2028-09-14,First Class,North Las Vegas,Pacific,Nevada,3,6.98,2,4.98,2.00
US-2022-129854-CHO-SCR-58000,129854,2022-08-22,2028-02-16,Standard Class,New York City,Atlantic,New York,4,14.40,4,10.00,4.40
US-2022-119550-CHO-NUT-13000,119550,2022-12-26,2028-06-22,Standard Class,Houston,Interior,Texas,3,10.47,3,7.47,3.00
US-2024-152975-CHO-SCR-58000,152975,2024-09-14,2030-03-09,First Class,New York City,Atlantic,New York,4,18.00,5,12.50,5.50
US-2024-152975-OTH-LIC-15000,152975,2024-09-14,2030-03-09,First Class,New York City,Atlantic,New York,9,100.00,5,50.00,50.00
US-2024-152975-CHO-FUD-51000,152975,2024-09-14,2030-03-09,First Class,New York City,Atlantic,New York,1,3.60,1,2.40,1.20
US-2024-152975-CHO-TRI-54000,152975,2024-09-14,2030-03-09,First Class,New York City,Atlantic,New York,5,11.25,3,7.35,3.90
US-2024-109484-CHO-MIL-31000,109484,2024-11-06,2030-05-05,Standard Class,Portland,Pacific,Oregon,2,3.25,1,2.11,1.14
US-2021-141299-CHO-MIL-31000,141299,2021-06-03,2026-11-28,Second Class,Midland,Interior,Michigan,2,6.50,2,4.22,2.28
US-2022-150161-CHO-NUT-13000,150161,2022-07-25,2028-01-19,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,13.96,4,9.96,4.00
US-2023-123750-CHO-TRI-54000,123750,2023-04-15,2028-10-11,Standard Class,Gastonia,Gulf,North Carolina,5,7.50,2,4.90,2.60
US-2023-123750-CHO-SCR-58000,123750,2023-04-15,2028-10-11,Standard Class,Gastonia,Gulf,North Carolina,4,7.20,2,5.00,2.20
US-2023-123750-CHO-NUT-13000,123750,2023-04-15,2028-10-11,Standard Class,Gastonia,Gulf,North Carolina,3,24.43,7,17.43,7.00
US-2023-123750-CHO-NUT-13000,123750,2023-04-15,2028-10-11,Standard Class,Gastonia,Gulf,North Carolina,3,17.45,5,12.45,5.00
US-2023-155971-CHO-MIL-31000,155971,2023-06-06,2028-12-02,Standard Class,Los Angeles,Pacific,California,2,22.75,7,14.77,7.98
US-2023-155971-SUG-HAI-55000,155971,2023-06-06,2028-12-02,Standard Class,Los Angeles,Pacific,California,12,22.50,5,17.50,5.00
US-2023-168620-CHO-FUD-51000,168620,2023-12-24,2029-06-19,Second Class,Charlotte,Gulf,North Carolina,1,10.80,3,7.20,3.60
US-2023-168620-CHO-FUD-51000,168620,2023-12-24,2029-06-19,Second Class,Charlotte,Gulf,North Carolina,1,10.80,3,7.20,3.60
US-2023-168620-CHO-MIL-31000,168620,2023-12-24,2029-06-19,Second Class,Charlotte,Gulf,North Carolina,2,26.00,8,16.88,9.12
US-2024-100748-CHO-SCR-58000,100748,2024-05-13,2029-11-10,Standard Class,San Francisco,Pacific,California,4,28.80,8,20.00,8.80
US-2024-157672-CHO-SCR-58000,157672,2024-10-05,2030-03-30,First Class,Denver,Pacific,Colorado,4,7.20,2,5.00,2.20
US-2024-110576-CHO-NUT-13000,110576,2024-11-28,2030-05-25,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,20.94,6,14.94,6.00
US-2024-110576-CHO-SCR-58000,110576,2024-11-28,2030-05-25,Standard Class,Philadelphia,Atlantic,Pennsylvania,4,25.20,7,17.50,7.70
US-2024-110576-OTH-GUM-21000,110576,2024-11-28,2030-05-25,Standard Class,Philadelphia,Atlantic,Pennsylvania,7,15.00,12,7.80,7.20
US-2024-110576-CHO-TRI-54000,110576,2024-11-28,2030-05-25,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,11.25,3,7.35,3.90
US-2024-110576-CHO-SCR-58000,110576,2024-11-28,2030-05-25,Standard Class,Philadelphia,Atlantic,Pennsylvania,4,21.60,6,15.00,6.60
US-2021-138296-CHO-TRI-54000,138296,2021-12-05,2027-06-04,Standard Class,Alexandria,Gulf,Virginia,5,7.50,2,4.90,2.60
US-2023-140746-CHO-MIL-31000,140746,2023-01-15,2028-07-07,Same Day,Fairfield,Atlantic,Connecticut,2,3.25,1,2.11,1.14
US-2023-125318-CHO-NUT-13000,125318,2023-06-06,2028-12-03,Standard Class,Chicago,Interior,Illinois,3,13.96,4,9.96,4.00
US-2023-141397-CHO-NUT-13000,141397,2023-06-20,2028-12-11,First Class,Pasadena,Pacific,California,3,6.98,2,4.98,2.00
US-2023-141397-CHO-SCR-58000,141397,2023-06-20,2028-12-11,First Class,Pasadena,Pacific,California,4,7.20,2,5.00,2.20
US-2023-141397-CHO-SCR-58000,141397,2023-06-20,2028-12-11,First Class,Pasadena,Pacific,California,4,10.80,3,7.50,3.30
US-2023-141397-CHO-MIL-31000,141397,2023-06-20,2028-12-11,First Class,Pasadena,Pacific,California,2,22.75,7,14.77,7.98
US-2023-141397-CHO-TRI-54000,141397,2023-06-20,2028-12-11,First Class,Pasadena,Pacific,California,5,11.25,3,7.35,3.90
US-2023-143308-CHO-SCR-58000,143308,2023-11-04,2029-04-26,Same Day,Louisville,Gulf,Kentucky,4,10.80,3,7.50,3.30
US-2023-114538-CHO-FUD-51000,114538,2023-12-26,2029-06-18,First Class,Colorado Springs,Pacific,Colorado,1,7.20,2,4.80,2.40
US-2021-115259-CHO-TRI-54000,115259,2021-08-25,2027-02-17,Second Class,Columbus,Atlantic,Ohio,5,22.50,6,14.70,7.80
US-2021-115259-CHO-SCR-58000,115259,2021-08-25,2027-02-17,Second Class,Columbus,Atlantic,Ohio,4,7.20,2,5.00,2.20
US-2021-115259-CHO-SCR-58000,115259,2021-08-25,2027-02-17,Second Class,Columbus,Atlantic,Ohio,4,50.40,14,35.00,15.40
